title,link,text,date,label
AB'de dört çocuktan biri yoksulluk sınırında,/ab-de-dort-cocuktan-biri-yoksulluk-sinirinda-2339187,"Avrupa İstatistik Ofisinin (Eurostat) verilerine göre, AB içerisinde çocukların yüzde 24,7'si (yaklaşık 20 milyon) yoksulluk veya sosyal dışlanma riski altında yaşıyor. Söz konusu oran 2021 yılında yüzde 24,4 olarak kaydedilmişti. En yüksek oranlar yüzde 41,5 ile Romanya, yüzde 33,9 ile Bulgaristan, yüzde 32,2 ile İspanya'da, en düşük oranlar ise yüzde 10,3 ile Slovenya, yüzde 13,4 ile Çekya, yüzde 13,8 ile Danimarka'da ölçüldü. Almanya'nın yüzde 24 ile AB ortalamasına yaklaşması, Fransa'nın ise yüzde 27,4 ile ortalamayı aşması dikkati çekti. Söz konusu istatistikte, geliri ülkedeki ortalama gelirin yüzde 60'ın altında kalan kişiler ""yoksulluk tehdidi altında"" olarak sınıflandırıldı. ""Sosyal dışlanma"" ise yeterli ısınma, tatil yapabilme, binek araç sahibi olma gibi ülkedeki yaşam standartlarına göre ölçüldü. ","28 Eylül 2023 Perşembe, 10:49","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
"Meta, yapay zekalı sohbet robotunu tanıttı",/meta-yapay-zekali-sohbet-robotunu-tanitti-2339188,"Amerikan basınında yer alan haberlere göre, Meta'nın CEO'su Mark Zuckerberg, şirketin California'daki genel merkezinde yaptığı toplantıda yeni ürünlerine ilişkin açıklamada bulundu. Zuckerberg 2023'ü ""yapay zeka için harika bir yıl"" olarak nitelendirerek yapay zekalı sohbet robotlarının halen belirli ""kısıtlamalar"" ile çalıştığını belirtti. Açıklamanın ardından Meta, ""Messenger"" uygulamasında kullanılması planlanan, ""Meta AI"" adını verdiği yapay zekalı sohbet robotunu tanıttı. Söz konusu robotun ""kişisel"" özellikleri olacağı ve kullanıcıların robottan ""tartışmanın bitirilmesi"" gibi yazışma yardımları isteyebileceği kaydedildi. Öte yandan birçok ünlü isim, Meta AI'nin kullanabilmesi için kendi kişisel özelliklerini şirkete kiralamayı kabul etti.  Zuckerberg, Snoop Dogg ve Kendall Jenner gibi isimlerin kişisel özellikleri sadece soruların yanıtlanması için değil, eğlence amaçlı da kullanılacağını kaydetti. Söz konusu robot, ilk etapta sadece ABD'deki kullanıcılar için aktif olacak.   ","28 Eylül 2023 Perşembe, 11:07","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
İngiltere'den Arçelik-Whirlpool anlaşmasına inceleme kararı,/ingiltere-den-arcelik-whirlpool-anlasmasina-inceleme-karari-2339189,"Arçelik ARCLK.IS Whirlpool'un WHR.N Avrupa'daki ev aletleri işletmelerinin satın alımı için onay beklerken, İngiltere'nin Rekabet Kurumu (CMA) daha ayrıntılı bir inceleme yapılacağını açıkladı. CMA, anlaşmanın başlıca beyaz eşyaların arzı konusunda seçenekleri azaltabileceğini ve Arçelik'in endişelerini gidermemesi durumunda faz 2 olarak nitelediği bir inceleme başlatılacağını belirtti. Arçelik ve Whirlpool, Ocak ayında anlaşma kapsamında iki şirketin Avrupa'daki birimlerinin bir araya getirildiği yeni bir oluşum kurulacağını ve bu oluşumda küçük ve büyük ev aletleri ile elektronik ürünler satılacağını duyurmuşlardı. Anlaşma ile Arçelik oluşumun yüzde 75'ine, Whirlpool ise kalan yüzde 25'ine sahip olacak. Anlaşmanın gerçekleşmesi durumunda, yeni oluşumun İngiltere'de çamaşır makineleri, çamaşır kurutma makineleri ve yemek aletleri satan en büyük şirket olacağını belirten CMA, bahsi geçen piyasanın değerinin 3,8 milyar sterlin yani 4,61 milyar doların üzerinde olduğunu da ifade etti. CMA açıklamasında ""Arçelik ve Whirlpool'un pozisyonu, düşük ve orta fiyatlı ev aletleri piyasasında oldukça güçlü. (Şirketler) bu piyasada az sayıda rakip ile karşı karşıya kalacak. Bu durum pazarda tüketicinin seçeneklerini azaltabilir"" denildi.  ","28 Eylül 2023 Perşembe, 11:18","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
"""Okul Gıdası"" uygulamasına geçiş süresi uzatıldı",/okul-gidasi-uygulamasina-gecis-suresi-uzatildi-2339191,"Tarım ve Orman Bakanlığınca hazırlanan ""Okul Gıdası Hakkında Tebliğ'de Değişiklik Yapılmasına Dair Tebliğ"", Resmi Gazete'de yayımlandı. Tebliğ, Milli Eğitim Bakanlığına bağlı resmi ve özel okul/kurumların bünyesinde faaliyet gösteren, kantin, kafeterya, yemekhane, büfe, çay ocağı gibi gıda işletmelerinde doğrudan öğrenciye satışa/tüketime sunulacak hazır ambalajlı gıdaların ""Okul Gıdası"" onay şartlarını ve bu gıdalarda kullanılacak ""Okul Gıdası"" logosunun kullanımına ilişkin hususları düzenliyor. Buna göre, söz konusu eğitim kurumlarında faaliyet gösteren anılan işletmelerde doğrudan öğrenciye satışa/tüketime sunulacak hazır ambalajlı gıdalar için Tarım ve Orman Bakanlığından ""Okul Gıdası"" onayı alınmasına, satışa sunulacak hazır ambalajlı gıdalarda ""Okul Gıdası"" logosunun kullanımına ilişkin süre 14 Eylül 2026'ya uzatıldı. Tebliğ, 11 Eylül'den itibaren geçerli olmak üzere yürürlüğe girdi. ","28 Eylül 2023 Perşembe, 12:03","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
AYM'den ek MTV kararı,/aym-den-ek-mtv-karari-2339193,"AYM Genel Kurulu, 6 Şubat 2023 Tarihinde Meydana Gelen Depremlerin Yol Açtığı Ekonomik Kayıpların Telafisi İçin Ek Motorlu Taşıtlar Vergisi İhdası ile Bazı Kanunlarda ve 375 Sayılı Kanun Hükmünde Kararnamede Değişiklik Yapılması Hakkında Kanun'un, ""ek motorlu taşıtlar vergisi"" alınmasını öngören 1. maddesinin bazı hükümlerinin iptaline ve yürürlüklerinin durdurulmasına karar verilmesi istemiyle CHP'nin yaptığı başvuruyu esastan görüştü. Yüksek Mahkeme, Kanun'un, bir defaya mahsus olmak üzere, 2023 yılı için tahakkuk ettirilen motorlu taşıtlar vergisi tutarı kadar ek motorlu taşıtlar vergisi ödenmesini düzenleyen 1. maddesinin ilgili hükümlerinin Anayasa'ya uygun olduğuna ve iptal isteminin reddine karar verdi.  Söz konusu ihtiyacın karşılanmasına katkıda bulunmaya yönelik bir defaya mahsus olmak üzere ihdas edilen ek MTV'nin, 2023 yılı Ağustos ve Kasım aylarında iki eşit taksitte ödenmesine yönelik düzenleme yapılmıştı. Buna göre 22 Eylül 2023 tarihi itibarıyla ilk taksit döneminde 9 milyon 919 bin 966 taşıt için 13 milyar 157 milyon 597 bin 71 lira ek MTV ödendi. Böylece ilk taksit dönemi itibarıyla beklenen tahsilatın yüzde 87'si gerçekleşmiş oldu. İkinci taksiti Kasım ayında ödenecek ek MTV'den 2 taksitte toplam 30 milyar lira gelir elde edilmesi hedefleniyor. Böylelikle 10 milyon civarında taşıt için ilk taksitte elde edilen yaklaşık 13,2 milyar liralık tahsilat ile hedeflenenin yüzde 43,8'i ödenmiş oldu.  ","28 Eylül 2023 Perşembe, 12:28","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
UEA Başkanı Birol'dan kritik mineral arzına vurgu,/uea-baskani-birol-dan-kritik-mineral-arzina-vurgu-2339195,"Birol, UEA ev sahipliğinde, 50'den fazla ülkeden bakan ve üst düzey temsilcilerin katılımıyla düzenlenen ""Kritik Mineraller ve Temiz Enerji Zirvesi""nin açılışında, bu yıl dünyada inşa edilecek tüm elektrik santrallerinin yüzde 80'inden fazlasının, yenilenebilir enerji santrali olacağını söyledi. Ulaşım sektöründe sadece 2 yıl önce satılan her 25 araçtan birinin elektrikli olduğunu kaydeden Birol, ""Şimdi satılan her 5 araçtan biri elektrikli. Bunlar çok iyi gelişmeler. Ülkeler iklim değişikliği ve enerji güvenliğini çok ciddiye alıyor. Temiz enerji dönüşümü birçok insanın fark ettiğinden daha hızlı."" dedi. Birol, elektrikli araç ve güneş paneli gibi temiz enerji teknolojilerinin üretiminde çeşitli kritik minerallere ihtiyaç olduğuna işaret ederek, şöyle konuştu:  ""Kritik minerallerin yatırım, üretim ve rafine süreçlerinde ciddi bir risk var. Temiz enerji dönüşümünün hızı, belki de dünyanın doğru zamanda ve ekonomik koşullarda yeterli kritik mineral arzını sağlamasına bağlı olabilir. Yoksa temiz enerji dönüşümünün gerekenden daha yavaş olma riski söz konusu. Bu risk nedeniyle, tüm ilgili paydaşları bir araya getirerek kritik minerallerde arz güvenliğinin nasıl sağlanabileceğini tartışmak ve çözüm önerileri oluşturmak istiyoruz."" Kritik minerallerin tedarikine ilişkin üç temel zorluk tespit ettiklerini anlatan Birol, şu ifadeleri kullandı: ""Bunlardan ilki, tedarik çeşitliliğinin nasıl artırılacağı. Bu büyük bir zorluk çünkü kritik minerallerin üretim ve rafine süreçlerine baktığımızda çok yüksek seviyede bir konsantrasyon görüyoruz. Bu konsantrasyon, bir ülke, şirket veya rotada olduğunda her zaman zorluk vardır. İkinci zorluk, teknolojinin gücünün kritik minerallerin arzında nasıl kullanılacağı, üçüncüsü de tedarikin nasıl sürdürülebilir şekilde sağlanacağı."" Birol, zirvede tüm bu konuların gündemde olacağını sözlerine ekledi. UEA verilerine göre, 2017-2022 döneminde enerji sektörü, lityum talebinin üç kat artmasının arkasındaki temel itici güç olurken, kobalt ve nikel talebinin de sırasıyla yüzde 70 ve yüzde 40 artmasına yol açtı. Yüksek fiyatlar ve artan talebe bağlı olarak temel kritik minerallerin pazar büyüklüğü son 5 yılda iki katına çıkarak 2022'de 320 milyar dolara ulaştı.  ","28 Eylül 2023 Perşembe, 12:46","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
EPDK'dan doğalgazda kayyum kararı,/epdk-dan-dogalgazda-kayyim-karari-2339196,"Enerji Piyasası Düzenleme Kurumu (EPDK) kayyum atanan bölgelerinde kurum tarafından atanan kayyum geçici süreyle görev yapacak. Kurum 4 ay içerisinde bu bölgeler için yeniden doğalgaz dağıtım ihalesine çıkacak. Enerji Piyasası Düzenleme Kurumu (EPDK) Temmuz ayında kabul ettiği doğalgaz Piyasası Dağıtım Lisanslarına İlişkin Tedbirler Yönetmeliği ile hem hizmet kalitesini arttıracak hem de şebeke işletme güvenliği en üst düzeyde koruyacak bir düzenlemeye imza atmıştı. Düzenleme ile dağıtım lisansı sahibi tüzel kişinin faaliyetlerinin sürdürülemez duruma geldiğinin veya geleceğinin anlaşılması durumunda; dağıtım şebekesinin korunması, tüketicilerin mağduriyet yaşamaması ve sunulan hizmetin devam etmesi, ekonomiye ve tüketicilere verilmesi muhtemel zararların minimize edilmesi amacıyla telafisi imkansız zararlar oluşmasına fırsat bırakmadan EPDK’nın gerekli tedbirleri önceden alması hükme bağlanmıştı.  Enerji Piyasası Düzenleme Kurulu aldığı kararla ilgili yönetmeliğe aykırı faaliyet yürüten 3 dağıtım şirketi hakkında tedbir alınmasına ve şirketlerin mevcut yönetim kurulu üyelerinin geçici olarak değiştirilerek yerlerine yeni atamalar yapılmasına karar verdi. Yalova ili ile Çorlu ve İnegöl ilçelerinde toplam 425 bin aboneye, yaklaşık 1 milyon 250 bin vatandaşımıza doğalgaz dağıtım hizmeti veren Armagaz, Çordaş ve İngaz doğalgaz dağıtım şirketlerine, tüketici hizmetlerindeki aksaklıklar ve BOTAŞ’a olan borçlarını ödememesi sebebi ile EPDK tarafından kayyum atandı. Söz konusu dağıtım bölgelerinde EPDK tarafından atanan kayyum geçici süreyle görev yapacak, ardından kurum 4 ay içerisinde bu bölgeler için yeniden doğalgaz dağıtım ihalesine çıkacak. Konuyu değerlendiren EPDK Başkanı Mustafa Yılmaz ilgili şirketlerin hizmet kalitesi ve arz güvenliği noktasında sınıfta kaldıklarını belirterek, “Bakanlığımızın planlamaları doğrultusunda 2026 yılında 1000 yerleşim yerine (ilçe-belde) doğalgaz konforunu ulaştıracağız. doğalgaz ağımız genişlerken dağıtım şirketlerine düşen sadece yatırım yapmak değildir. Vatandaşlarımıza en kaliteli hizmeti sunmak ve BOTAŞ’a yönelik mali yükümlülüklerini eksiksiz yerine getirmek bu şirketlerin en temel sorumluluğudur” dedi.   ","28 Eylül 2023 Perşembe, 13:27","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
Pamukta 2023 maliyet hesabı ve fiyat beklentisi açıklandı,/pamukta-2023-maliyet-hesabi-ve-fiyat-beklentisi-aciklandi-2339197,"İRFAN DONAT Adana Çiftçiler Birliği, kalem kalem maliyet hesabı yapıp, pmaukta 2023 yılı için fiyat beklentisini açıkladı. ""2023 Yılı Pamuk Maliyet"" hesabına göre 1 kilogram pamuk maliyeti 17,85 TL olurken, yüzde 40 çiftçi kârı ile beklenen fiyat ise 25 TL olarak açıklandı.  Adana Çiftçiler Birliğinin maliyet hesabına Ulusal Pamuk Konseyi (UPK) Başkanı Bertan Balçık sosyal medya hesabı üzerinden yorumda bulundu. Balçık, şahsi görüşünü paylaştığının altını çizerek, ""Bu yıl Türkiye verim ortalaması 450 kg'yu geçmez. Bu itibarla bir kilogram kütlü pamuk maliyeti 20 liranın altında olmaz. Bu benim şahsi görüşümdür"" dedi. Adana Çiftçiler Birliği, hazırladıkları tabloda maliyet kalemlerini detaylı şekilde paylaştı.  AKILLI TARIM - PAMUK HASADI ÖNCESİ MALİYET VE FİYAT BEKLENTİLERİ | 12 EYLÜL 2023 ","28 Eylül 2023 Perşembe, 13:33","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
AB yönetimi Biden ile görüşecek,/ab-yonetimi-biden-ile-gorusecek-2339205,"AB Konseyi, 20 Ekim tarihinde Beyaz Saray'da ABD Başkanı Biden, AB Konseyi Başkanı Charles Michel ve AB Komisyonu Başkanı Ursula von der Leyen'in katılımıyla ABD-AB Zirvesi yapılacağını duyurdu. Açıklamada, liderlerin AB ve ABD arasındaki iş birliğini, Ukrayna'ya verilecek desteği ve Rusya'ya yönelik yapılması gerekenleri değerlendireceği kaydedildi. Güvenli ve dayanıklı tedarik zincirleri kurulması ile küresel temiz enerji ekonomisini hızlandırma çabalarının da görüşüleceğine dikkat çekilen açıklamada, AB ve ABD arasında dijital altyapı ve yapay zeka da dahil olmak üzere kritik ve yeni gelişen teknolojilerde iş birliğinin ele alınacağı belirtildi. Açıklamada, ekonomik dayanıklılığı artıracak ve sınamalara karşı atılacak ortak adımların gözden geçirileceğine vurgu yapıldı. Bir önceki AB-ABD Zirvesi Haziran 2021'de Brüksel'de yapılmış, toplantıda AB ve ABD arasında Airbus-Boeing sübvansiyonları konusundaki ticari anlaşmazlık giderilmişti. Taraflar, Ekim 2021'de ise 3 yıldır devam eden çelik ve alüminyum gümrük vergileri ihtilafında çözüm bulmuş, yeni bir küresel sürdürülebilir çelik düzenlemesi üzerinde birlikte çalışmaya başlamıştı. ","28 Eylül 2023 Perşembe, 14:02","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
TCMB: Enflasyon beklentileri riskleri canlı tutuyor,/tcmb-enflasyon-beklentileri-riskleri-canli-tutuyor-2339210,"Türkiye Cumhuriyet Merkez Bankası (TCMB) politika faizinin 500 baz puan artışla yüzde 30'a çıkarıldığı toplantıya ilişkin özetleri yayımladı. Özetlerde şu ifadeler öne çıktı: Enflasyon Temmuz ve Ağustos aylarında öngörülenin üzerinde gerçekleşmiştir. Yurt içi talepteki güçlü seyir ve hizmet fiyatlarındaki katılık devam ederken, petrol fiyatlarındaki artış ve enflasyon beklentilerinde süregelen bozulma enflasyonda ilave yukarı yönlü baskı oluşturmaktadır. Enflasyonda Bu gelişmede, vergi ve yönetilen-yönlendirilen fiyatlardaki ayarlamaların temmuz ayından sarkan etkilerinin yanında, Türk lirasındaki değer kaybı ve ücret artışlarının gecikmeli etkileri ile küresel enerji fiyatlarındaki yükseliş ve hizmet fiyatlarındaki katılık etkili olmuştur. Akaryakıt fiyatlarında sık fiyat güncellemeleri sonucunda ulaşılan yüksek seviyeler doğrudan ve dolaylı kanallarla enflasyondaki yükselişe ilave etki yapmış ve fiyat artışlarının genele yayılmasına katkıda bulunmuştur.  Öncü göstergeler, son iki ayda gözlenen yüksek fiyat artışlarının yavaşlayacağına işaret etmektedir. Öncü verilere göre, gıda fiyatlarındaki artış önceki aylara kıyasla hız kesmekte, ücret, döviz kuru ve vergilerin enflasyon üzerindeki gecikmeli etkileri belirgin zayıflama göstermektedir. Diğer taraftan, hizmet fiyatlarında okulların açılmasına bağlı dönemsel unsurların da etkisiyle yüksek seyir korunmakta, petrol fiyatlarındaki artışın enerji kalemlerine yansıması sürmektedir. Enflasyon beklentilerindeki mevcut seyir ve fiyatlama davranışlarındaki bozulma, enflasyon görünümüne dair yukarı yönlü riskleri canlı tutmaktadır. Tüketici enflasyonu yayılım endeksi ağustos ayında da artmaya devam ederek tarihsel ortalamasının üç standart sapması üzerinde değer almayı sürdürmüştür. Eylül ayı Piyasa Katılımcıları Anketi sonuçlarına göre on iki ay sonrasına ilişkin enflasyon beklentisi yüzde 42,01’den 2,93 puan artışla yüzde 44,94; gelecek yirmi dört ay sonrasına ilişkin enflasyon beklentisi yüzde 22,54’den 1,33 puan yükselerek yüzde 23,87; beş yıl sonrasına ilişkin enflasyon beklentisi ise yüzde 10,42’den 0,39 puan aşağı güncellenerek yüzde 10,03 olmuştur. Bu unsurlar enflasyonun yıl sonunda Enflasyon Raporu’ndaki (Rapor) tahmin aralığının üst sınırına yakın seyredeceğine işaret etmektedir. Son dönemde etkili olan ücret ve kur kaynaklı maliyet yönlü baskılar ile vergi düzenlemelerinin ise enflasyona önemli ölçüde yansıdığı ve aylık enflasyonun ana eğiliminde düşüşün başlayacağı değerlendirilmiştir.   ","28 Eylül 2023 Perşembe, 14:06","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
KKM'de düşüş sürüyor,/kkm-de-dusus-suruyor-2339214,"Kur korumalı mevduatlarda düşüş ivmesi devam ediyor. Bankacılık Düzenleme ve Denetleme Kurumu (BDDK) verilerine göre, kur korumalı mevduatlar geçen haftaya göre 2,1 milyar TL düşüşle 3,3 trilyon liraya geriledi. Dolar cinsinden KKM 122,4 milyar dolar olarak kaydedildi. Böylelikle son 5 haftada KKM'lerde gerileme izlendi. Bu süreçte KKM'lerde 103 milyar TL'ye varan düşüş görüldü. KKM'de son dönemde kısıtlayıcı düzenlemeler birbirini izlemişti. Son olarak TCMB, uygulama talimatında yapılan değişiklikle, Türk lirası dönüşümlü kur korumalı hesaplarda asgari faiz zorunluluğu kaldırmıştı. Ağustos ayında menkul kıymet ve zorunlu karşılık uygulamalarında kur korumalı hesapların TL mevduata dahil olduğu TL payı rasyosunu yürürlükten kaldırılarak, yerine kur korumalı hesapları TL mevduat olarak dikkate almayan ve standart yerel para olan TL mevduatın toplam mevduat içindeki payını artırmayı hedefleyen yeni bir TL payı rasyosu getirilmişti. ","28 Eylül 2023 Perşembe, 14:33","['ASTOR : -1', 'ENJSA : 0', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : -1', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : 1', 'FROTO : 0', 'BIMAS : 0', 'SOKM : -1', 'ARCLK : 0', 'VESTL : 0', 'THYAO : 1', 'PGSUS : 1']"
